,id,created_at,text,u_id,u_name,u_created_at,u_description,u_followers_count,type,c_country,u_screen_name,u_friends_count,location.lon,location.lat,geometry,index_right,name,base_year,name_eng,code
10414627,474886369244770304,1402056708000.0,"#홍대 #우캔주 #고르곤졸라
#Instarfood #foodgram #먹스타그램 #먹스타 #맛스타그램 #맛스타 #먹방 #먹짤 #음식 #먹거리 #맛있다 #맛집 #food #맛있어… http://t.co/dJ7vIyv3lv",157835005,김리라,1277083804000.0,김리라 / KIM RIRA / riratity / 서울,183,llp,KOR,riratity,258,126.92123290000002,37.5509571,POINT (126.9212329 37.5509571),210.0,서교동,2018,Seogyo-dong,1114066
10422275,475256712224468994,1402145004000.0,"스테이크 그리고 생맥주. 연남동 고품격 복합문화공간. ""연남회관"" 연남동의 핫플레이스가 되길!!!ㅋ http://t.co/Hh7c1vlTKO",47848167,Matthew.Choi,1245211047000.0,"Hi ;P my name is Matthew.Choi aka Matt, I have been working as a dancer in Nanaschool, I'm just DANCER ;P 나나스쿨 댄서 최용준.",944,llp,KOR,NaNaTNT,69,126.92390400000001,37.5598781,POINT (126.923904 37.5598781),210.0,서교동,2018,Seogyo-dong,1114066
10476332,475631778926194688,1402234427000.0,#Wine #duckpond #chardonay #moonshine #홍대 #술스타그램 #먹스타그램 #sunday 한주의 마무리로 간단하게 덕판드 샤도네이! @ 와인포차 ::… http://t.co/32rrepelch,125539885,Nick Lee,1269315187000.0,Architect/Interior Director/Photographer/Malt/Wine/Coffee/Drive/Music/Ph.D/SONYa350/optimus lte2/TG/Christian/아끼는사람만챙깁니다!,271,llp,KOR,Urban_Nick1,269,126.91592073,37.55473063,POINT (126.91592073 37.55473063),210.0,서교동,2018,Seogyo-dong,1114066
10480012,474866397881704448,1402051946000.0,#피자 #파스타 #먹방 #먹스타그램 #휴일 #apple #pizza #pasta #foodporn #lunch #홍대 #상수 #맛집 @ 피자그라피 http://t.co/3mf1NNMpcQ,169880419,MIN,1279885492000.0,ㅋ_ㅋ,29,llp,KOR,hittheboook,101,126.91898072,37.55105039,POINT (126.91898072 37.55105039),210.0,서교동,2018,Seogyo-dong,1114066
10489108,476552068811866112,1402453841000.0,My coffee is fancier than yours!!! 커피가 와인글레스에 나왔다! 오마이갓! #커피그램 #coffee #korearound8 @ 홍대 Casamingo http://t.co/Aaxtbb9UHe,145763516,Thea / 민아,1274301190000.0,Norwegian. 日本語/한국어/English. Left my heart in Seoul. ENT102 family! Follow @missubak for spazz,321,llp,KOR,minaaabot,305,126.92013183,37.54950137,POINT (126.92013183 37.54950137),210.0,서교동,2018,Seogyo-dong,1114066
10517433,479968630214361088,1403268413000.0,홍대 맛집 타마코♡ http://t.co/289mKoBKH1,2578092948,코세아유진쌤,1403243124000.0,여행상품기획가 취업에 대한 모든 것,5,llp,KOR,coseaop,14,126.92636599999999,37.558368,POINT (126.926366 37.558368),210.0,서교동,2018,Seogyo-dong,1114066
10540530,478797802072731648,1402989266000.0,"연남동에 새로 생긴 백마담의 bar jericho 오픈!! 낮에는 까페 저녁에는 가벼운 안주와 맥주, 와인을 준비합니다.... http://t.co/wcGNY9tYX7 http://t.co/3mbpwKN3WY",73877715,삐리고.,1252846658000.0,"프로그래머. 숙명꼬르동블루. 일꾸오꼬. 제주. 혼자여행. 음식사진. 바비큐. 평양냉면. そばマニア. 만두로더. 겨울산. 서촌올레꾼. 푸른곰팡이. 하나음악. TooEater,Kim 아름다운재단. 한라산",270,llp,KOR,photobakers,268,126.92066000000001,37.562833000000005,POINT (126.92066 37.562833),214.0,연남동,2018,Yeonnam-dong,1114071
10579226,489059111581921280,1405435753000.0,와인♥.♥,220899911,妙寂,1291005729000.0,,162,llp,KOR,caminoyun,392,126.924167,37.558836,POINT (126.924167 37.558836),210.0,서교동,2018,Seogyo-dong,1114066
10582471,488276932472369152,1405249267000.0,"#InstaSize
#홍대 #봉주르하와이 #계란후라이 
#명란파스타 #홍대맛집 #먹스타그램
간단히 먹자고 해놓고 
#쳐묵쳐묵  #로코모코플레이트
#주말저녁 #일요일 #내일은… http://t.co/LW6cyK59hh",151779616,sa ra lee,1275633512000.0,매운거 너~~~무 쪼아^^♥,32,llp,KOR,2ssalra,107,126.91977299999999,37.550646,POINT (126.919773 37.550646),210.0,서교동,2018,Seogyo-dong,1114066
10582600,488660887159320576,1405340809000.0,Dinner#pilsneurquell#필스너우르켈#마리아주#mariage#이품분식#생활의달인#만두#중국산동식왕만두맛집#군만두#통만두#맛있다!!!#연남동#먹스타그램#맛집#seoul#kor… http://t.co/y1pO1ZYENF,217558953,Sunny Choi,1290202170000.0,Culture/Travel/Music/Festival/Creative/Imagination/Movie/Apple/DJ/Party/Radio/TOY...,267,llp,KOR,acidsunny,716,126.92386699999999,37.560088,POINT (126.923867 37.560088),210.0,서교동,2018,Seogyo-dong,1114066
10597418,486432311341514752,1404809475000.0,"드디어 왔다!홍대콩불&gt;.&lt;

#먹스타그램 #맛스타그램 #instafood #food #먹방 #홍대입구 #홍대콩불 #홍대 #콩불 #うまい #辛い #晩御飯 #夕ご飯 #합정 #밥 #맛집… http://t.co/gwLYX8zGBl",200089835,Kim Ui Gyeong,1286541208000.0,嵐が好き,53,llp,KOR,dmlrud1111,55,126.92324199999999,37.555156,POINT (126.923242 37.555156),210.0,서교동,2018,Seogyo-dong,1114066
10603912,484588130088271872,1404369788000.0,#InstaSize#홍대와인주막차차#홍대와인차차#홍대#와인#두부#잔다#비와서#낮잠#멍스타그램 @ 와인주막차차 http://t.co/oGAsk7SVwQ,102102313,IAMNOH,1262709156000.0,,17,llp,KOR,nohyunji,34,126.92827,37.554955,POINT (126.92827 37.554955),210.0,서교동,2018,Seogyo-dong,1114066
10617679,487149658301427712,1404980504000.0,"아삭 아삭 아삭 시원해서 아빙 아빙 ~ 

#빙수 #먹스타그램 #홍대맛집 @ 홍대 달수다 http://t.co/RH2M4W4OBg",80806826,≮피좀푸≯     -    ,1254993301000.0,SEOUL ✈ | ♡ ㅇㄷㅎ | 할 수 있어 ✌ :  이제부터 시작이야.,175,llp,KOR,pe3chompoo,381,126.923019,37.554832,POINT (126.923019 37.554832),210.0,서교동,2018,Seogyo-dong,1114066
10638708,488258057399709696,1405244766000.0,เมื่อโลกหมุนรอบตัวเรา🇰🇷 @ 홍대맛집 부야스곱창 http://t.co/DplfqOG2ZE,97030547,Chonsmich ,1260900949000.0,HelloWoRld thx follow me!! call me goff or smich Nice too meet you :') XoXO everying it's alright eiei.I had so much fun last night!!!,193,llp,KOR,Chonsmich,201,126.925743,37.555704,POINT (126.925743 37.555704),210.0,서교동,2018,Seogyo-dong,1114066
10648023,487524923556892672,1405069974000.0,곱창 먹자! #먹스타그램 @ 홍대맛집 부야스곱창 http://t.co/EAcun9GIKF,224128351,더위에 약한 사람,1291789384000.0,시원한 곳에 있고싶은,169,llp,KOR,vnvn85,306,126.925743,37.555704,POINT (126.925743 37.555704),210.0,서교동,2018,Seogyo-dong,1114066
10706530,500518594275319808,1408167906000.0,ยี่สิบกว่าคิวนุ่มมาก🍰🍓🍓🍓 #딸기케이크 #딸기빙수 #빙스타그램 #딸기 #peony #홍대맛집 @ 홍대 피오니 http://t.co/ZCUHvIjnPR,64317586,xx오덜트,1249871682000.0,❤️❤️❤️❤️x412,363,llp,KOR,melody19s,47,126.920915,37.549756,POINT (126.920915 37.549756),210.0,서교동,2018,Seogyo-dong,1114066
10722078,500510154496819200,1408165894000.0,그 피곤한 몸을 이끌고 홍대까지 옴... 테로에 나온 샤브샤브집 왔당😆😖 맛있음ㅠㅠ👍 #테이스티로드 #홍대맛집 #홍대 #대관령샤브샤브 #샤브샤브 #휴가 #InstaSize @ 대관령… http://t.co/UvZtvS6edE,289724316,J,1304047642000.0,smells like teen spirit. instagram@J198549,27,llp,KOR,J8549,89,126.92556499999999,37.556076000000004,POINT (126.925565 37.556076),210.0,서교동,2018,Seogyo-dong,1114066
10726845,497052583714770944,1407341545000.0,"&lt;문화뉴스 맛집&gt;
#대학로 카페 수파나 cafe supana 명륜동 카페 혜화동 로터리에서 혜화 초등학교 가기 전에 위치. 직접 팥을 쪄서 빙수를 만든다는데 먹어보니 정말 팥이 부드럽고 많이 달지 않고 맛있다 http://t.co/cRgtjT1fly",289680425,비단/김정연,1304041497000.0,,112,llp,KOR,bdan325,410,126.924453,37.558883,POINT (126.924453 37.558883),210.0,서교동,2018,Seogyo-dong,1114066
10735272,500596457515130880,1408186470000.0,새우카레가 너무 맛있는 홍대 맛집.히비카페..여유있게 식사를 할 수 있어 너무 좋다는..#홍대맛집 #먹스타그램 @ 카페히비 http://t.co/3W59xbJROM,221033694,스투시 ,1291043694000.0,"*Marketing/AD/DigitalMarketing/SocialMedia
*THE BASICHOUSE
http://blog.naver.com/stussy9505
http://www.facebook.com/MarketingFactory",3337,llp,KOR,stussygo,1034,126.92924599999999,37.554711,POINT (126.929246 37.554711),210.0,서교동,2018,Seogyo-dong,1114066
10739638,503960441563787265,1408988507000.0,@harumachikomoe 맛집인지는 모르겠는데 안망하고 버틸정도로는 되는듯..,125220577,KimVulcan,1269228115000.0,동방을 좋아하는 20세기 남자. 포켓몬과 몬스터헌터를 즐기는중. 3067-5699-6906,208,llp,KOR,erozam,188,126.92675,37.554053,POINT (126.92675 37.554053),210.0,서교동,2018,Seogyo-dong,1114066
10742658,497746044315119617,1407506879000.0,Before clubbing~  #snowspoon  #홍대 #맛집 #foodstagram 🍨💕 @ Snow Spoon 홍대점 http://t.co/my6qwT6Hbs,103600430,bamboo,1263139232000.0,내새끼.,551,llp,KOR,Paiij,95,126.921388,37.551272999999995,POINT (126.921388 37.55127299999999),210.0,서교동,2018,Seogyo-dong,1114066
10749740,497738971796221953,1407505193000.0,석류 막걸리~~~💗 #술 #석류 #막걸리 #술스타그램 #석류막걸리 #먹스타그램 #맛집 #홍대 @ 홍대 뚝탁 http://t.co/yUYGvOu4eP,280459663,あーちゃん,1302519931000.0,6.15~한국生活≫gdがすきすきすきー。折立/広瀬/外語/V.I.P/BJN フォロミー！新村梨大近郊を拠点にうろついてる。,112,llp,KOR,arumin05,139,126.92643000000001,37.556319,POINT (126.92643 37.556319),210.0,서교동,2018,Seogyo-dong,1114066
10750529,503567538648014848,1408894831000.0,#刺身#韓国#弘大#홍대맛집#사시미#먹스타그램 @ 홍대 모로미 http://t.co/hLa5e8T5uW,134450640,이치마유짱,1271596073000.0,"손동운とうさぎとギターとバニラアイスとサブウェイとパーティする楽観的な仲間たち
my real account

891101

I LOVE *Œufs a la neige*",168,llp,KOR,handyusagi,157,126.922661,37.551804,POINT (126.922661 37.551804),210.0,서교동,2018,Seogyo-dong,1114066
10769210,497730860964413440,1407503259000.0,"연남동 Soi Yeon—nam
#연남동 #소이연남 #소고기국수 #noodle #Beef_Soup_Noodle #맛집 @ 소이연남 http://t.co/evrZKfHcDE",1328844116,Rob,1365156081000.0,"경리단길 장진우골목을 좋아하는 일반인, 인스타그램, 일상, 흑백사진, 자동차디자인, 리트윗터 
(정치트윗경고없이차단)(막팔자제)",24,llp,KOR,RobKIM87,78,126.925575,37.563466,POINT (126.925575 37.563466),214.0,연남동,2018,Yeonnam-dong,1114071
10786018,499880688540471296,1408015818000.0,I'm at 강녹수대나무와인생삼겹살 in Seoul https://t.co/hSzkAHbPDo,116684150,바갈라딘,1266913363000.0,편집자를 위한 실험실 연구원. 알라딘 인문MD. 본격 출판 팟캐스트 뫼비우스의 띠지 진행자. 전철에서 책 읽는 사람 찾기 참여자. 공식 애칭은 서경식 선생님께서 지어주신 바갈라딘. 한때는 하늘빛소년. 무엇보다 편집자.,5947,llp,KOR,sherpa21,430,126.92258600000001,37.557284,POINT (126.922586 37.557284),210.0,서교동,2018,Seogyo-dong,1114066
10792417,504865442721042432,1409204276000.0,"#터미너스 #누드본즈
#홍대 #핫플레이스 #가죽 #패션 @ 홍대 Terminus http://t.co/LpUzAQJHBj",112715275,서병국,1265722020000.0,"생각하는 대로 살지 않으면 머지않아 그대는 사는 대로 생각하게 된다. 폴 부르제(Paul Bourget, 1852~1935 프랑스 작가)",347,llp,KOR,seobk21,861,126.917895,37.554832,POINT (126.917895 37.554832),210.0,서교동,2018,Seogyo-dong,1114066
10809936,503262181605916672,1408822028000.0,고급 와인잔을 선물 받고 싶다.,321206888,읭? ,1308635403000.0,"미술사, 예술학, 전시기획, 고양이 두마리",373,llp,KOR,minhwa_navi,467,126.92409599999999,37.562026,POINT (126.924096 37.562026),214.0,연남동,2018,Yeonnam-dong,1114071
10828441,506017297610579968,1409478899000.0,"해외여행의 마무으리!!
#먹스타그램#맛스타그램#먹방#삼겹살#근고기#돈사돈#합정맛집#고기#맛집#food#korea#foidstagram#푸드스타그램#고기스타그램 @ 합정동 제주 돈사돈 http://t.co/2N7YB3ydmr",149929361,Ellen♡(허벤트리를 검색하세요♡),1275235478000.0,"허벤트리, 영양코치, 이승환, 강아지, 기아타이거즈, 긍정마인드, 사람들, 다이어트 언제든 물어보세요^^ 아침식사 뭐하세요?",120,llp,KOR,ellen0109,196,126.91230700000001,37.552462,POINT (126.912307 37.552462),210.0,서교동,2018,Seogyo-dong,1114066
10829697,504155281799274496,1409034960000.0,지금까지 진짜 고마워..♥︎ 9월에 다시 만나자♥︎♥︎ #파네파스타#홍대맛집#파스타#먹스타그램#점심 @ 홍대 Primo Baciobaci http://t.co/sDyTbQsMx8,134450640,이치마유짱,1271596073000.0,"손동운とうさぎとギターとバニラアイスとサブウェイとパーティする楽観的な仲間たち
my real account

891101

I LOVE *Œufs a la neige*",168,llp,KOR,handyusagi,157,126.923004,37.555867,POINT (126.923004 37.555867),210.0,서교동,2018,Seogyo-dong,1114066
10834677,504879835752038400,1409207707000.0,"#터미너스 #terminus
#누드본즈 #nudebones
#홍대 #핫플레이스 #가죽 #패션
#커피 #과일주스 #coffee #juice @ 홍대 Terminus http://t.co/lZkjryGB6C",112715275,서병국,1265722020000.0,"생각하는 대로 살지 않으면 머지않아 그대는 사는 대로 생각하게 된다. 폴 부르제(Paul Bourget, 1852~1935 프랑스 작가)",347,llp,KOR,seobk21,861,126.917895,37.554832,POINT (126.917895 37.554832),210.0,서교동,2018,Seogyo-dong,1114066
10839689,498403878270795776,1407663719000.0,#이태원 보니스피자ㅡ녹사평역에서 가까운 해방촌 거리에 있는 이태원의 맛집 피자이다.하프피자를 시킬 수 있어서 대부분 다 두종류의 피자맛을 보기 위해 하프로 반반씩 주문하고 맥주와 음료를 가지고 가면 선불로 계산 http://t.co/swD9WOKYMl,289680425,비단/김정연,1304041497000.0,,113,llp,KOR,bdan325,410,126.92431699999999,37.559027,POINT (126.924317 37.559027),210.0,서교동,2018,Seogyo-dong,1114066
10845222,499970194861608961,1408037158000.0,"샴펜 1병+와인 2잔+생맥주 2잔+소주 3잔+ 모히토 한잔 
아~~~~취한다~~~~
취기가 좋은 바람이 분다!
여기에 그가 있었으면.....",2180413904,초대형 무우さん,1383841557000.0,나는 나! 日本語！국제결혼!거친 친구들 대환영!정치색 비빌!,202,llp,KOR,CosmosMylifeis,464,126.92116599999999,37.550340999999996,POINT (126.921166 37.550341),210.0,서교동,2018,Seogyo-dong,1114066
10855240,508124074384834560,1409981194000.0,#홍대맛집투어 우리나라 3대 짜장 중 하나인 #실고기고추짜장 진짜 맵네요😤😡😋🎶💯 14일 #캐러밴유니온 공연 오기전에 들려보세요👍 @ 매화 http://t.co/Z3AHR0Zf0y,120301936,김박첼라ㅣCaravan,1267840718000.0,"Caravan Union/ Worker/ Producer/ Singer-Songwriter

contact: kimparkchella@gmail.com",5887,llp,KOR,kimparkchella,311,126.926433,37.562901000000004,POINT (126.926433 37.562901),214.0,연남동,2018,Yeonnam-dong,1114071
10870899,511718201525559296,1410838101000.0,"쇼유톤코츠라멘 교자세트! (₩9,500) 핡핡 #부탄츄 #일본라면 #홍대맛집 (@ 부탄츄 (豚人) in 서울특별시) https://t.co/wBqoVWBSXi http://t.co/NimJxqgAvL",135778753,쥰,1271918285000.0,까탈입맛만렙!,39,llp,KOR,Y_Holic,30,126.92665900000001,37.556539,POINT (126.926659 37.556539),210.0,서교동,2018,Seogyo-dong,1114066
10873119,506339064862109696,1409555615000.0,음... 개인적으로 별루.이태원 투브로즈가 더 내 스타일.  역시 맛집은 검색으로 오면 안됨. @ Burger B http://t.co/2Ao5yQtabb,80011094,Park YuSun.,1254745927000.0,´◉‿ゝ◉` May the Force be with you!,1808,llp,KOR,P_YuSun,25,126.923004,37.551187,POINT (126.923004 37.551187),210.0,서교동,2018,Seogyo-dong,1114066
10896081,514715825979547649,1411552790000.0,홍대 슈퍼맛집 제임스등갈비 제 점수는요 5점 만점에 0.5점 드립니다. 볶음밥은 0.2점 드립니다. 휴.... 돈아깝다... 미디어를 전공했지만 또 당했네... https://t.co/HW0jUnnKLP http://t.co/LNmN0HBTt7,157222686,Mason Park,1276925667000.0,SMU 10',302,llp,KOR,soul_eter,354,126.92578700000001,37.556546000000004,POINT (126.925787 37.556546),210.0,서교동,2018,Seogyo-dong,1114066
10910789,516100217968791552,1411882855000.0,"本格 #讃岐うどん #ぶっかけうどん #弘大 #神うどん
うどん好きの娘にめっちゃ食べられた（ ;  ; ）
#사누카우동 #우동 #붓카케우동 #홍대맛집 #가미우동 #먹스타그램 @ 가미우동 http://t.co/XmvCECrMgB",267960432,秋元理沙,1300399550000.0,韓国人の夫とソウル在住の日本人妻/2013年7月に長女誕生/서울에 살고 있는 일본 아내입니다,63,llp,KOR,risa_akimoto,53,126.92393,37.554612,POINT (126.92393 37.554612),210.0,서교동,2018,Seogyo-dong,1114066
10921550,515090004679196672,1411642001000.0,"11.로꼬바
자사제품 설명 .매장내 스텔라 생맥주 판매중 .추후방문시 샘플 증정예정. 신합상사이용
생맥주와 엑스레이티드 와인종류 판매.대표님은 9시이후 찾아야함",1242945350,유수남,1362461855000.0,밀러 브랜드엠버서더 입니다 .,12,llp,KOR,MBK_YSN,12,126.92278700000001,37.559222,POINT (126.922787 37.559222),210.0,서교동,2018,Seogyo-dong,1114066
10930095,512925926313586688,1411126045000.0,드디어 광화문 (학원있는곳)에 맛집이?? 학원갈맛나겠어,129689716,Casey Han,1270438370000.0,"미식이라기보단 대식가, cat lover, coffee addict, 적절한 애/음주가, SNS 는 적당히, 박애보단 편애, 야참 신봉, 부산, Vancouver, Winnipeg, Montreal, but now in Seoul",62,llp,KOR,Thewhitepigcat,137,126.91528500000001,37.553472,POINT (126.915285 37.553472),210.0,서교동,2018,Seogyo-dong,1114066
10940737,516891846199758850,1412071594000.0,#연남동 #CASADINOA #까사디노아 #와인 #wine #dinner #이탈리안가정식 @ CASA DI NOA http://t.co/Rcb6NWs79g,828656964,pikacoffee,1347871732000.0,,1,llp,KOR,pikacoffee,21,126.923621,37.562052,POINT (126.923621 37.562052),214.0,연남동,2018,Yeonnam-dong,1114071
